Price,Close,Close,Close,High,High,High,Low,Low,Low,Open,Open,Open,Volume,Volume,Volume
Ticker,CADCNY=X,CADEUR=X,CADUSD=X,CADCNY=X,CADEUR=X,CADUSD=X,CADCNY=X,CADEUR=X,CADUSD=X,CADCNY=X,CADEUR=X,CADUSD=X,CADCNY=X,CADEUR=X,CADUSD=X
Date,,,,,,,,,,,,,,,
2020-01-29,5.262025833129883,0.6890000104904175,0.7596474885940552,5.2652130126953125,0.6904900074005127,0.7601094245910645,5.243806838989258,0.6877999901771545,0.7571513056755066,5.261826992034912,0.6888999938964844,0.7596532702445984,0,0,0
2020-01-30,5.250395774841309,0.6876000165939331,0.7577479481697083,5.250720977783203,0.6879199743270874,0.7578054070472717,5.235642910003662,0.6848000288009644,0.7561036944389343,5.250720977783203,0.6876999735832214,0.7578054070472717,0,0,0
2020-01-31,5.244410991668701,0.686240017414093,0.7569277882575989,5.250927925109863,0.6869699954986572,0.7578743696212769,5.228610992431641,0.6818900108337402,0.7550589442253113,5.243978977203369,0.6858999729156494,0.7570595741271973,0,0,0
2020-02-03,5.234088897705078,0.6809599995613098,0.755264163017273,5.299055099487305,0.6840100288391113,0.7558579444885254,5.233749866485596,0.6793000102043152,0.7517158389091492,5.233802795410156,0.6809399724006653,0.7552471160888672,0,0,0
2020-02-04,5.273865222930908,0.6797000169754028,0.7522190809249878,5.275309085845947,0.6830800175666809,0.7540341019630432,5.222485065460205,0.6793000102043152,0.751817524433136,5.273865222930908,0.679830014705658,0.7521737813949585,0,0,0
2020-02-05,5.262182235717773,0.6815299987792969,0.7528759837150574,5.265426158905029,0.6840100288391113,0.7539886236190796,5.221545219421387,0.6807000041007996,0.7517892718315125,5.26214599609375,0.6815599799156189,0.7528533339500427,0,0,0
2020-02-06,5.242639064788818,0.6840999722480774,0.7527682781219482,5.247992992401123,0.6855499744415283,0.7536931037902832,5.2303690910339355,0.6836000084877014,0.7513994574546814,5.241617202758789,0.6841400265693665,0.7526663541793823,0,0,0
2020-02-07,5.239342212677002,0.6853399872779846,0.752785325050354,5.2590742111206055,0.6866499781608582,0.7529723048210144,5.207396984100342,0.6843100190162659,0.7508916854858398,5.239342212677002,0.6851000189781189,0.7526436448097229,0,0,0
2020-02-10,5.251380920410156,0.6861000061035156,0.7513373494148254,5.25341796875,0.6877999901771545,0.7526153922080994,5.209147930145264,0.6855000257492065,0.7502888441085815,5.2507500648498535,0.6860100030899048,0.7512245178222656,0,0,0
2020-02-11,5.236966133117676,0.6880000233650208,0.7509198784828186,5.243558883666992,0.6899200081825256,0.7532389163970947,5.222132205963135,0.6877999901771545,0.7508014440536499,5.237465858459473,0.6881399750709534,0.7508972883224487,0,0,0
2020-02-12,5.234632968902588,0.6890299916267395,0.7524227499961853,5.2583088874816895,0.6931800246238708,0.7551158666610718,5.218072891235352,0.6887000203132629,0.7521737813949585,5.2346510887146,0.6887999773025513,0.7524454593658447,0,0,0
2020-02-13,5.250961780548096,0.6935399770736694,0.7543696761131287,5.264718055725098,0.6965199708938599,0.7553440928459167,5.225625991821289,0.6923999786376953,0.7535226941108704,5.250561237335205,0.6934700012207031,0.7543412446975708,0,0,0
2020-02-14,5.252399921417236,0.6950669884681702,0.7539260387420654,5.272030830383301,0.6966999769210815,0.7555723190307617,5.236309051513672,0.6947000026702881,0.7536817193031311,5.25258207321167,0.6952000260353088,0.7538919448852539,0,0,0
2020-02-17,5.263021945953369,0.6962800025939941,0.7549905180931091,5.2736592292785645,0.697700023651123,0.7562580704689026,5.238589763641357,0.6959999799728394,0.7547796368598938,5.263351917266846,0.6963599920272827,0.7549905180931091,0,0,0
2020-02-18,5.266716957092285,0.6969000101089478,0.7555723190307617,5.281991958618164,0.6985499858856201,0.7556294202804565,5.2308759689331055,0.6958500146865845,0.7531765103340149,5.266459941864014,0.6967999935150146,0.7554582357406616,0,0,0
2020-02-19,5.272305965423584,0.6984999775886536,0.7545062899589539,5.286914825439453,0.7009000182151794,0.7567158937454224,5.244431018829346,0.6980000138282776,0.7544095516204834,5.27249002456665,0.6989200115203857,0.754568874835968,0,0,0
2020-02-20,5.286523818969727,0.6995999813079834,0.7564067840576172,5.304782867431641,0.700689971446991,0.7569449543952942,5.254244804382324,0.6974400281906128,0.7536931037902832,5.2866902351379395,0.6992999911308289,0.7563095092773438,0,0,0
2020-02-21,5.289339065551758,0.698989987373352,0.7541592121124268,5.313436985015869,0.6995300054550171,0.756887674331665,5.247856140136719,0.6952999830245972,0.7536931037902832,5.288837909698486,0.6989399790763855,0.7541478276252747,0,0,0
2020-02-24,5.298449993133545,0.6960099935531616,0.7545461654663086,5.303692817687988,0.6968899965286255,0.754922091960907,5.249684810638428,0.6930999755859375,0.7514841556549072,5.2980451583862305,0.6961299777030945,0.7545404434204102,0,0,0
2020-02-25,5.282779216766357,0.6935999989509583,0.7525926828384399,5.283291816711426,0.6951799988746643,0.7535170316696167,5.233584880828857,0.6914399862289429,0.751585841178894,5.283291816711426,0.6935799717903137,0.7525360584259033,0,0,0
2020-02-26,5.274477005004883,0.6920999884605408,0.7530574202537537,5.287154197692871,0.6939299702644348,0.7534829378128052,5.232938766479492,0.6894000172615051,0.7506662011146545,5.274349212646484,0.6920099854469299,0.7529780268669128,0,0,0
2020-02-27,5.253407955169678,0.6882699728012085,0.7493274807929993,5.262176990509033,0.6884099841117859,0.7509424090385437,5.225988864898682,0.6806899905204773,0.7477753758430481,5.253879070281982,0.6883800029754639,0.7494229674339294,0,0,0
2020-02-28,5.226798057556152,0.6792100071907043,0.7470380067825317,5.227081775665283,0.6792799830436707,0.7470715045928955,5.168262004852295,0.6722000241279602,0.7428427338600159,5.226692199707031,0.6792799830436707,0.746982216835022,0,0,0
2020-03-02,5.196004867553711,0.6747999787330627,0.7458734512329102,5.221675872802734,0.6788899898529053,0.7510383129119873,5.171631813049316,0.6700000166893005,0.7455564737319946,5.196776866912842,0.6748600006103516,0.7460070252418518,0,0,0
2020-03-03,5.218296051025391,0.6733300089836121,0.7504634261131287,5.228369235992432,0.6749600172042847,0.7506887316703796,5.1662278175354,0.6679400205612183,0.7474455833435059,5.217740058898926,0.6733099818229675,0.7504746913909912,0,0,0
2020-03-04,5.196288108825684,0.6686800122261047,0.7475182414054871,5.208408832550049,0.6756700277328491,0.7501650452613831,5.150193214416504,0.6686000227928162,0.7445683479309082,5.197329998016357,0.6687800288200378,0.7475964426994324,0,0,0
2020-03-05,5.168684005737305,0.6706500053405762,0.7471272945404053,5.178285121917725,0.6708300113677979,0.7471049427986145,5.135334014892578,0.6650000214576721,0.7445018887519836,5.1679558753967285,0.6704999804496765,0.7469933032989502,0,0,0
2020-03-06,5.172342777252197,0.6651099920272827,0.7466140985488892,5.1864519119262695,0.6658700108528137,0.7473618388175964,5.142903804779053,0.6558600068092346,0.7441638708114624,5.1737189292907715,0.6650000214576721,0.7467590570449829,0,0,0
2020-03-09,5.037116050720215,0.6446300148963928,0.7340958118438721,5.135193824768066,0.6480299830436707,0.7396723031997681,4.957931041717529,0.6322799921035767,0.7269660830497742,5.03632116317749,0.6447700262069702,0.7342413067817688,0,0,0
2020-03-10,5.07896614074707,0.6422500014305115,0.7321715950965881,5.094697952270508,0.6475899815559387,0.7347592115402222,5.036510944366455,0.6367800235748291,0.7249003052711487,5.077596187591553,0.6422100067138672,0.7320966124534607,0,0,0
2020-03-11,5.056982040405273,0.6433200240135193,0.7282366156578064,5.075110912322998,0.6473399996757507,0.7308873534202576,5.033659934997559,0.6406800150871277,0.7266808152198792,5.060155868530273,0.6435499787330627,0.7283374071121216,0,0,0
2020-03-12,5.047303199768066,0.6446099877357483,0.7260582447052002,5.097423076629639,0.6515499949455261,0.7271669507026672,5.015923023223877,0.6386399865150452,0.7208454012870789,5.048344135284424,0.6447700262069702,0.7261795401573181,0,0,0
2020-03-13,5.035090923309326,0.6410800218582153,0.7172160744667053,5.060523986816406,0.6501399874687195,0.7255893349647522,5.002791881561279,0.639519989490509,0.7145868539810181,5.036786079406738,0.6413099765777588,0.7173343896865845,0,0,0
2020-03-16,5.049756050109863,0.6495599746704102,0.724753201007843,5.070804119110107,0.6521900296211243,0.7252630591392517,4.995182037353516,0.6413800120353699,0.7150518298149109,5.054319858551025,0.6497899889945984,0.7252630591392517,0,0,0
2020-03-17,4.986967086791992,0.6394109725952148,0.7137452960014343,5.003115177154541,0.6471199989318848,0.7162656784057617,4.922781944274902,0.6387500166893005,0.704910397529602,4.984384059906006,0.639240026473999,0.713750422000885,0,0,0
2020-03-18,4.913620948791504,0.6373900175094604,0.7022866010665894,4.942580223083496,0.6403800249099731,0.7059155702590942,4.835672855377197,0.6325399875640869,0.686983048915863,4.912758827209473,0.6372799873352051,0.7022274732589722,0,0,0
2020-03-19,4.8728132247924805,0.6313999891281128,0.6922810673713684,4.926248073577881,0.6462299823760986,0.6933706998825073,4.8012518882751465,0.625190019607544,0.6818259358406067,4.860397815704346,0.6309800148010254,0.6908701062202454,0,0,0
2020-03-20,4.893694877624512,0.6470400094985962,0.689740777015686,4.989579200744629,0.6569600105285645,0.7066937685012817,4.869640827178955,0.6455299854278564,0.6883260011672974,4.894597053527832,0.6472499966621399,0.6900264024734497,0,0,0
2020-03-23,4.9006829261779785,0.6463900208473206,0.6915916204452515,4.938614845275879,0.6490499973297119,0.6973208785057068,4.869647026062012,0.6375399827957153,0.6876633167266846,4.902553081512451,0.6466500163078308,0.6913191080093384,0,0,0
2020-03-24,4.890999794006348,0.641444981098175,0.6907556056976318,4.915444850921631,0.6428999900817871,0.695671558380127,4.853139877319336,0.633430004119873,0.6882075667381287,4.891189098358154,0.6414999961853027,0.6907079219818115,0,0,0
2020-03-25,4.889348030090332,0.6409500241279602,0.6925687193870544,4.960902214050293,0.6462100148200989,0.6993349194526672,4.877778053283691,0.6406499743461609,0.6915916204452515,4.886216163635254,0.6410199999809265,0.6926310658454895,0,0,0
2020-03-26,4.996366024017334,0.6458240151405334,0.7033783197402954,5.0448150634765625,0.64860999584198,0.7136739492416382,4.960396766662598,0.6416500210762024,0.7005009055137634,4.9950270652771,0.6456500291824341,0.7032299637794495,0,0,0
2020-03-27,5.033044815063477,0.6446700096130371,0.7123826146125793,5.049989223480225,0.6472899913787842,0.7147502899169922,5.008319854736328,0.6422899961471558,0.7067587375640869,5.032476902008057,0.6445289850234985,0.7120427489280701,0,0,0
2020-03-30,5.047089099884033,0.6390100121498108,0.7119008302688599,5.081892013549805,0.6435499787330627,0.713668942451477,5.001821994781494,0.6384999752044678,0.7050744295120239,5.047443866729736,0.6390900015830994,0.711657702922821,0,0,0
2020-03-31,4.99870491027832,0.639240026473999,0.7052832841873169,5.019027233123779,0.6444600224494934,0.7094714641571045,4.932769775390625,0.6366099715232849,0.6970389485359192,4.9996161460876465,0.63919997215271,0.7051141858100891,0,0,0
2020-04-01,5.026406764984131,0.6440200209617615,0.710328221321106,5.0267558097839355,0.6471999883651733,0.7109290957450867,4.933953762054443,0.6402300000190735,0.7007315754890442,5.02381706237793,0.6440200209617615,0.7103685736656189,0,0,0
2020-04-02,5.009354114532471,0.6449599862098694,0.70664381980896,5.0351409912109375,0.6523100137710571,0.7100054025650024,4.955769062042236,0.643530011177063,0.6997949481010437,5.0113911628723145,0.6452199816703796,0.7066987752914429,0,0,0
2020-04-03,5.0069661140441895,0.6523299813270569,0.7077491283416748,5.02477502822876,0.6569300293922424,0.7092852592468262,4.977688789367676,0.6502000093460083,0.7030420899391174,5.007293224334717,0.6525200009346008,0.7075438499450684,0,0,0
2020-04-06,4.970768928527832,0.6491199731826782,0.701655924320221,5.027472972869873,0.6565300226211548,0.7098944783210754,4.964539051055908,0.6489800214767456,0.701493501663208,4.971495151519775,0.6490100026130676,0.7016312479972839,0,0,0
2020-04-07,5.018797874450684,0.6559000015258789,0.708601713180542,5.046278953552246,0.6574400067329407,0.7170514464378357,5.007778167724609,0.6537700295448303,0.7080898880958557,5.019111156463623,0.6559500098228455,0.7087071537971497,0,0,0
2020-04-08,5.022397041320801,0.6547899842262268,0.7135721445083618,5.044655799865723,0.6574500203132629,0.7147298455238342,4.998260021209717,0.6535000205039978,0.7102524638175964,5.02333402633667,0.6549100279808044,0.7136281132698059,0,0,0
2020-04-09,5.039783954620361,0.6573500037193298,0.7140918970108032,5.0458149909973145,0.6573299765586853,0.7177308201789856,4.992438793182373,0.6532899737358093,0.7105249762535095,5.039768218994141,0.6573299765586853,0.7139797210693359,0,0,0
2020-04-10,5.03070592880249,0.6539300084114075,0.7149956226348877,5.041147232055664,0.6554999947547913,0.7174578905105591,5.022472858428955,0.652899980545044,0.7138828635215759,5.032995223999023,0.6541299819946289,0.7150007486343384,0,0,0
2020-04-13,5.034494876861572,0.6546900272369385,0.7159016132354736,5.051896095275879,0.6570199728012085,0.7181276679039001,4.979095935821533,0.6541799902915955,0.7149649262428284,5.034890174865723,0.6546000242233276,0.7161272168159485,0,0,0
2020-04-14,5.074069023132324,0.6596999764442444,0.7208194136619568,5.078787803649902,0.6597219705581665,0.7213445901870728,5.008506774902344,0.6550700068473816,0.7181534767150879,5.072596073150635,0.6596599817276001,0.7204299569129944,0,0,0
2020-04-15,5.070805072784424,0.6557000279426575,0.720414400100708,5.072618007659912,0.6558200120925903,0.7203728556632996,4.997060775756836,0.6488999724388123,0.7080598473548889,5.072019100189209,0.6558200120925903,0.720352053642273,0,0,0
2020-04-16,4.99889612197876,0.6492999792098999,0.7082604169845581,5.021203994750977,0.6530799865722656,0.7110302448272705,4.957629203796387,0.6494799852371216,0.7065889835357666,5.000064849853516,0.6494799852371216,0.7083156108856201,0,0,0
2020-04-17,5.037683963775635,0.6558499932289124,0.7122761011123657,5.046730995178223,0.6564599871635437,0.7140306830406189,4.991640090942383,0.6535500288009644,0.7084059119224548,5.038476943969727,0.6558300256729126,0.7123876810073853,0,0,0
2020-04-20,5.033143043518066,0.6548600196838379,0.7118450999259949,5.0377631187438965,0.6554499864578247,0.7124029397964478,4.9762067794799805,0.6517999768257141,0.7076088786125183,5.033143043518066,0.6549000144004822,0.7118197679519653,0,0,0
2020-04-21,4.998778820037842,0.6513000130653381,0.7077541351318359,5.011973857879639,0.652400016784668,0.7085615992546082,4.938257217407227,0.6470800042152405,0.7011000514030457,4.999577045440674,0.6514899730682373,0.7078493237495422,0,0,0
2020-04-22,4.9924540519714355,0.6490100026130676,0.7047712802886963,5.0126519203186035,0.6533399820327759,0.7083908915519714,4.9710869789123535,0.6473000049591064,0.7024494409561157,4.992891788482666,0.6490600109100342,0.7048159837722778,0,0,0
2020-04-23,4.987297058105469,0.6520000100135803,0.7050296664237976,5.039563179016113,0.6593499779701233,0.7140306830406189,4.978743076324463,0.6513000130653381,0.7043394446372986,4.987459182739258,0.6521000266075134,0.7049849629402161,0,0,0
2020-04-24,5.018540859222412,0.659500002861023,0.7109847068786621,5.039681911468506,0.6614599823951721,0.7130988836288452,5.003940105438232,0.6560999751091003,0.7085364460945129,5.017006874084473,0.6597200036048889,0.711004912853241,0,0,0
2020-04-27,5.012115955352783,0.6545000076293945,0.708817720413208,5.042534828186035,0.6575499773025513,0.7123064994812012,4.970272064208984,0.6546000242233276,0.7085916996002197,5.012312889099121,0.6547999978065491,0.7087674736976624,0,0,0
2020-04-28,5.042284965515137,0.6580600142478943,0.7124435305595398,5.072565078735352,0.6604300141334534,0.7175300121307373,5.013268947601318,0.6563000082969666,0.7107926607131958,5.042367935180664,0.6581000089645386,0.7125044465065002,0,0,0
2020-04-29,5.055517196655273,0.6600000262260437,0.7151541113853455,5.080996036529541,0.6621099710464478,0.7187160849571228,5.038539886474609,0.6593999862670898,0.7150365114212036,5.055800914764404,0.660099983215332,0.7151541113853455,0,0,0
2020-04-30,5.094555854797363,0.6625000238418579,0.7207571268081665,5.0953521728515625,0.6642000079154968,0.7219122052192688,5.051325798034668,0.656470000743866,0.718566358089447,5.094252109527588,0.6625000238418579,0.7206584215164185,0,0,0
2020-05-01,5.057496070861816,0.6547200083732605,0.7166968584060669,5.059153079986572,0.6549999713897705,0.7167534232139587,4.973115921020508,0.6438400149345398,0.7088578939437866,5.058158874511719,0.6548200249671936,0.7167534232139587,0,0,0
2020-05-04,4.98473596572876,0.6454100012779236,0.7074637413024902,5.018506050109863,0.6510300040245056,0.7116931080818176,4.921590805053711,0.6452000141143799,0.7066838145256042,4.985154151916504,0.645579993724823,0.707493782043457,0,0,0
2020-05-05,5.007277011871338,0.6510599851608276,0.7100406885147095,5.032925128936768,0.658079981803894,0.7137758731842041,4.985598087310791,0.6509000062942505,0.7095369100570679,5.007537841796875,0.6511300206184387,0.7101062536239624,0,0,0
2020-05-06,5.0229811668396,0.6567000150680542,0.7121391296386719,5.049982070922852,0.6592199802398682,0.7131040096282959,4.983112812042236,0.6539000272750854,0.7064291834831238,5.023031234741211,0.6568999886512756,0.7121289968490601,0,0,0
2020-05-07,5.009578227996826,0.6535000205039978,0.706070065498352,5.063799858093262,0.662850022315979,0.7159733772277832,5.00437593460083,0.6539000272750854,0.7061747908592224,5.010674953460693,0.6539300084114075,0.7063294053077698,0,0,0
2020-05-08,5.062851905822754,0.6604599952697754,0.7158452272415161,5.080114841461182,0.6625999808311462,0.7189486026763916,5.037022113800049,0.6600099802017212,0.7155276536941528,5.062117099761963,0.6603599786758423,0.7157478928565979,0,0,0
2020-05-11,5.073917865753174,0.6624500155448914,0.7181792259216309,5.08693790435791,0.6635000109672546,0.7194141149520874,5.026615142822266,0.6584600210189819,0.7121289968490601,5.074456214904785,0.6625099778175354,0.7180709838867188,0,0,0
2020-05-12,5.056459903717041,0.659600019454956,0.7133685350418091,5.064476013183594,0.6605299711227417,0.7157171368598938,5.013279914855957,0.6560999751091003,0.711085855960846,5.05674409866333,0.6597999930381775,0.7132871150970459,0,0,0
2020-05-13,5.025651931762695,0.6546599864959717,0.7101818919181824,5.054731845855713,0.6574400067329407,0.7138573527336121,4.999853134155273,0.6542999744415283,0.7093909382820129,5.025158882141113,0.6547200083732605,0.7102121114730835,0,0,0
2020-05-14,5.026102066040039,0.6557700037956238,0.709773600101471,5.037714004516602,0.6579899787902832,0.7107977271080017,4.999606132507324,0.6549999713897705,0.7072635889053345,5.0248332023620605,0.6555699706077576,0.7095268368721008,0,0,0
2020-05-15,5.049801826477051,0.6592000126838684,0.7126059532165527,5.056849956512451,0.6596900224685669,0.7133023738861084,5.001607894897461,0.6546900272369385,0.7087523937225342,5.049918174743652,0.6593599915504456,0.712590754032135,0,0,0
2020-05-18,5.032009124755859,0.6558200120925903,0.7096728086471558,5.085018157958984,0.6584500074386597,0.7160913348197937,4.997769832611084,0.6553000211715698,0.7094210982322693,5.031612873077393,0.6554999947547913,0.7096375823020935,0,0,0
2020-05-19,5.093308925628662,0.6568999886512756,0.7174115777015686,5.113150119781494,0.6592299938201904,0.7207415103912354,5.063523769378662,0.6545299887657166,0.7159169316291809,5.093760967254639,0.6571599841117859,0.7173447012901306,0,0,0
2020-05-20,5.08703088760376,0.656499981880188,0.7174630165100098,5.112036228179932,0.6573100090026855,0.721084475517273,5.0688557624816895,0.6545900106430054,0.7168407440185547,5.08679723739624,0.6565999984741211,0.7176380753517151,0,0,0
2020-05-21,5.094120025634766,0.6547999978065491,0.7191916108131409,5.108211040496826,0.6557499766349792,0.7197610139846802,5.053398132324219,0.6525999903678894,0.7158657312393188,5.0939860343933105,0.6546000242233276,0.7190054655075073,0,0,0
2020-05-22,5.093818187713623,0.6545000076293945,0.7170000672340393,5.097259998321533,0.6550999879837036,0.7173087000846863,5.065487861633301,0.6524999737739563,0.7118450999259949,5.093700885772705,0.6547099947929382,0.7171491980552673,0,0,0
2020-05-25,5.089883804321289,0.6552000045776367,0.7150058150291443,5.102053165435791,0.6571300029754639,0.7158759832382202,5.060417175292969,0.6549000144004822,0.7139236330986023,5.089049816131592,0.6553999781608582,0.7150518298149109,0,0,0
2020-05-26,5.100649833679199,0.6565099954605103,0.7157273888587952,5.169869899749756,0.6599799990653992,0.7252578735351562,5.062575817108154,0.656000018119812,0.7155686020851135,5.100315093994141,0.6564599871635437,0.7157120108604431,0,0,0
2020-05-27,5.170210838317871,0.6607499718666077,0.7255577445030212,5.207819938659668,0.6640300154685974,0.7284594178199768,5.127810001373291,0.6579599976539612,0.7235471606254578,5.169766902923584,0.6607099771499634,0.7254735827445984,0,0,0
2020-05-28,5.204582214355469,0.6598299741744995,0.7270188927650452,5.211217880249023,0.6604999899864197,0.7280775904655457,5.176752090454102,0.6559900045394897,0.7252788543701172,5.2049078941345215,0.6598899960517883,0.7269660830497742,0,0,0
2020-05-29,5.1801438331604,0.6549000144004822,0.726005494594574,5.19428014755249,0.6553900241851807,0.7290701866149902,5.151637077331543,0.6500899791717529,0.7230814695358276,5.179924011230469,0.6552000045776367,0.7259106040000916,0,0,0
2020-06-01,5.165122985839844,0.6527299880981445,0.7257947325706482,5.231571197509766,0.6608200073242188,0.7351319789886475,5.157226085662842,0.6528199911117554,0.7256630659103394,5.165595054626465,0.6528599858283997,0.7257367968559265,0,0,0
2020-06-02,5.243134021759033,0.6616700291633606,0.7362414598464966,5.260892868041992,0.6641600131988525,0.7414822578430176,5.216385841369629,0.6603999733924866,0.7363824248313904,5.243393898010254,0.6618199944496155,0.7363824248313904,0,0,0
2020-06-03,5.2486162185668945,0.6615800261497498,0.7401924729347229,5.277746200561523,0.6623499989509583,0.7417847514152527,5.211650848388672,0.6578999757766724,0.7369305491447449,5.249275207519531,0.6616500020027161,0.7401650547981262,0,0,0
2020-06-04,5.266042232513428,0.6593999862670898,0.7410810589790344,5.275508880615234,0.661558985710144,0.742318868637085,5.217822074890137,0.6520000100135803,0.7386451959609985,5.266928195953369,0.6595900058746338,0.7411580085754395,0,0,0
2020-06-05,5.260332107543945,0.653249979019165,0.7406529784202576,5.284793853759766,0.6598399877548218,0.7466977834701538,5.226823806762695,0.6514999866485596,0.7400829195976257,5.260744094848633,0.653219997882843,0.7406364679336548,0,0,0
2020-06-08,5.266033172607422,0.6595500111579895,0.7466698288917542,5.2821149826049805,0.6620699763298035,0.7477194666862488,5.248711109161377,0.6588000059127808,0.7442691326141357,5.264904022216797,0.6592199802398682,0.7459735870361328,0,0,0
2020-06-09,5.2820210456848145,0.6614699959754944,0.7480550408363342,5.286183834075928,0.6619899868965149,0.7484470009803772,5.223808765411377,0.6552299857139587,0.7414327263832092,5.28116512298584,0.6615300178527832,0.7477865219116211,0,0,0
2020-06-10,5.266153812408447,0.6572999954223633,0.7450454235076904,5.2797160148620605,0.6584600210189819,0.7478871941566467,5.238397121429443,0.6547999978065491,0.7442581057548523,5.265998840332031,0.6572800278663635,0.7450565695762634,0,0,0
